City_ID,County,Rainfall (inches),Month,Year
4241,Del Norte,21.02,February,2019
4242,El Dorado,19.5,February,2019
4243,Fresno,7.15,February,2019
4244,Glenn,14.32,February,2019
4245,Humboldt,22.52,February,2019
4246,Imperial,0.59,February,2019
4247,Inyo,2.2,February,2019
4248,Kern,2.95,February,2019
4249,Kings,2.21,February,2019
4250,Lake,20.47,February,2019
4251,Lassen,6.4,February,2019
4252,Los Angeles,6.38,February,2019
4253,Madera,6.9,February,2019
4254,Marin,15.07,February,2019
4255,Mariposa,11.35,February,2019
4256,Mendocino,20.92,February,2019
4257,Merced,3.59,February,2019
4258,Modoc,4.27,February,2019
4259,Mono,6.02,February,2019
4260,Monterey,8.85,February,2019
4261,Napa,14.41,February,2019
4262,Nevada,21.56,February,2019
4263,Orange,6.3,February,2019
4264,Placer,20.49,February,2019
4265,Plumas,17.35,February,2019
4266,Riverside,4.4,February,2019
4267,Sacramento,8.31,February,2019
4268,San Benito,6.75,February,2019
4269,San Bernardino,2.9,February,2019
4270,San Diego,7.34,February,2019
4271,San Francisco,9.46,February,2019
4272,San Joaquin,5.05,February,2019
4273,San Luis Obispo,6.38,February,2019
4274,San Mateo,10.48,February,2019
4275,Santa Barbara,6.68,February,2019
4276,Santa Clara,9.47,February,2019
4277,Santa Cruz,12.83,February,2019
4278,Shasta,14.17,February,2019
4279,Sierra,19.94,February,2019
4280,Siskiyou,11.59,February,2019
4281,Solano,8.8,February,2019
4282,Sonoma,19.45,February,2019
4283,Stanislaus,4.82,February,2019
4284,Sutter,9.07,February,2019
4285,Tehama,14.32,February,2019
4286,Trinity,20.41,February,2019
4287,Tulare,8.13,February,2019
4288,Tuolumne,16.31,February,2019
4289,Ventura,7.38,February,2019
4290,Yolo,10.76,February,2019
4291,Yuba,17.61,February,2019
4292,Alameda,4.11,March,2019
4293,Alpine,6.43,March,2019
4294,Amador,7.18,March,2019
4295,Butte,9.06,March,2019
4296,Calaveras,7.91,March,2019
4297,Colusa,4.62,March,2019
4298,Contra Costa,3.98,March,2019
4299,Del Norte,4.78,March,2019
4300,El Dorado,8.34,March,2019
4301,Fresno,3.95,March,2019
4302,Glenn,6.48,March,2019
4303,Humboldt,7.79,March,2019
4304,Imperial,0.21,March,2019
4305,Inyo,2.37,March,2019
4306,Kern,2.12,March,2019
4307,Kings,1.37,March,2019
4308,Lake,8.86,March,2019
4309,Lassen,2.9,March,2019
4310,Los Angeles,2.65,March,2019
4311,Madera,4.19,March,2019
4312,Marin,7.21,March,2019
4313,Mariposa,6.03,March,2019
4314,Mendocino,9.87,March,2019
4315,Merced,2.17,March,2019
4316,Modoc,2.53,March,2019
4317,Mono,2.98,March,2019
4318,Monterey,3.48,March,2019
4319,Napa,6.18,March,2019
4320,Nevada,7.97,March,2019
4321,Orange,1.97,March,2019
4322,Placer,7.68,March,2019
4323,Plumas,7.02,March,2019
4324,Riverside,0.97,March,2019
4325,Sacramento,3.77,March,2019
4326,San Benito,2.4,March,2019
4327,San Bernardino,1.17,March,2019
4328,San Diego,1.45,March,2019
4329,San Francisco,5.21,March,2019
4330,San Joaquin,2.9,March,2019
4331,San Luis Obispo,3.55,March,2019
4332,San Mateo,6.03,March,2019
4333,Santa Barbara,3.5,March,2019
4334,Santa Clara,5.81,March,2019
4335,Santa Cruz,7.73,March,2019
4336,Shasta,10.09,March,2019
4337,Sierra,7.11,March,2019
4338,Siskiyou,4.18,March,2019
4339,Solano,4.52,March,2019
4340,Sonoma,8.79,March,2019
4341,Stanislaus,3.01,March,2019
4342,Sutter,3.94,March,2019
4343,Tehama,8.43,March,2019
4344,Trinity,8.91,March,2019
4345,Tulare,6.08,March,2019
4346,Tuolumne,8.2,March,2019
4347,Ventura,4.12,March,2019
4348,Yolo,4.84,March,2019
4349,Yuba,7.07,March,2019
4350,Alameda,0.47,April,2019
4351,Alpine,1.74,April,2019
4352,Amador,2.14,April,2019
4353,Butte,2.64,April,2019
4354,Calaveras,1.83,April,2019
4355,Colusa,0.43,April,2019
4356,Contra Costa,0.39,April,2019
4357,Del Norte,10.27,April,2019
4358,El Dorado,2.81,April,2019
4359,Fresno,0.63,April,2019
4360,Glenn,0.49,April,2019
4361,Humboldt,4.03,April,2019
4362,Imperial,0.07,April,2019
4363,Inyo,0.17,April,2019
4364,Kern,0.24,April,2019
4365,Kings,0.29,April,2019
4366,Lake,1.9,April,2019
4367,Lassen,2.15,April,2019
4368,Los Angeles,0.14,April,2019
4369,Madera,0.86,April,2019
4370,Marin,1.13,April,2019
4371,Mariposa,1.18,April,2019
4372,Mendocino,2.22,April,2019
4373,Merced,0.12,April,2019
4374,Modoc,2.64,April,2019
4375,Mono,0.36,April,2019
4376,Monterey,0.38,April,2019
4377,Napa,0.96,April,2019
4378,Nevada,3.29,April,2019
4379,Orange,0.13,April,2019
4380,Placer,2.71,April,2019
4381,Plumas,2.79,April,2019
4382,Riverside,0.11,April,2019
4383,Sacramento,0.76,April,2019
4384,San Benito,0.37,April,2019
4385,San Bernardino,0.18,April,2019
4386,San Diego,0.29,April,2019
4387,San Francisco,0.47,April,2019
4388,San Joaquin,0.59,April,2019
4389,San Luis Obispo,0.17,April,2019
4390,San Mateo,0.87,April,2019
4391,Santa Barbara,0.18,April,2019
4392,Santa Clara,0.74,April,2019
4393,Santa Cruz,0.87,April,2019
4394,Shasta,4.1,April,2019
4395,Sierra,3.19,April,2019
4396,Siskiyou,3.5,April,2019
4397,Solano,0.34,April,2019
4398,Sonoma,2.4,April,2019
4399,Stanislaus,0.35,April,2019
4400,Sutter,0.57,April,2019
4401,Tehama,1.99,April,2019
4402,Trinity,5.2,April,2019
4403,Tulare,0.84,April,2019
4404,Tuolumne,1.64,April,2019
4405,Ventura,0.11,April,2019
4406,Yolo,0.45,April,2019
4407,Yuba,2.26,April,2019
4408,Alameda,2.25,May,2019
4409,Alpine,3.12,May,2019
4410,Amador,5.69,May,2019
4411,Butte,5.13,May,2019
4412,Calaveras,5.4,May,2019
4413,Colusa,2.57,May,2019
4414,Contra Costa,1.93,May,2019
4415,Del Norte,4.92,May,2019
4416,El Dorado,5.76,May,2019
4417,Fresno,3.52,May,2019
4418,Glenn,2.79,May,2019
4419,Humboldt,4.57,May,2019
4420,Imperial,0.05,May,2019
4421,Inyo,1.12,May,2019
4422,Kern,1.26,May,2019
4423,Kings,1.36,May,2019
4424,Lake,5.15,May,2019
4425,Lassen,3.1,May,2019
4426,Los Angeles,1.19,May,2019
4427,Madera,3.63,May,2019
4428,Marin,3.56,May,2019
4429,Mariposa,4.72,May,2019
4430,Mendocino,5.34,May,2019
4431,Merced,1.37,May,2019
4432,Modoc,2.79,May,2019
4433,Mono,2.24,May,2019
4434,Monterey,1.99,May,2019
4435,Napa,3.48,May,2019
4436,Nevada,5.76,May,2019
4437,Orange,0.85,May,2019
4438,Placer,5.48,May,2019
4439,Plumas,4.94,May,2019
4440,Riverside,0.47,May,2019
4441,Sacramento,3.33,May,2019
4442,San Benito,1.44,May,2019
4443,San Bernardino,0.52,May,2019
4444,San Diego,1.27,May,2019
4445,San Francisco,2.51,May,2019
4446,San Joaquin,2.15,May,2019
4447,San Luis Obispo,1.47,May,2019
4448,San Mateo,2.96,May,2019
4449,Santa Barbara,1.59,May,2019
4450,Santa Clara,2.77,May,2019
4451,Santa Cruz,3.52,May,2019
4452,Shasta,5.23,May,2019
4453,Sierra,5.11,May,2019
4454,Siskiyou,3.27,May,2019
4455,Solano,2.39,May,2019
4456,Sonoma,4.67,May,2019
4457,Stanislaus,1.89,May,2019
4458,Sutter,3.07,May,2019
4459,Tehama,4.37,May,2019
4460,Trinity,4.29,May,2019
4461,Tulare,3.31,May,2019
4462,Tuolumne,5.66,May,2019
4463,Ventura,1.86,May,2019
4464,Yolo,3.1,May,2019
4465,Yuba,4.51,May,2019
4466,Alameda,0.0,June,2019
4467,Alpine,0.55,June,2019
4468,Amador,0.08,June,2019
4469,Butte,0.12,June,2019
4470,Calaveras,0.04,June,2019
4471,Colusa,0.0,June,2019
4472,Contra Costa,0.0,June,2019
4473,Del Norte,0.01,June,2019
4474,El Dorado,0.18,June,2019
4475,Fresno,0.08,June,2019
4476,Glenn,0.0,June,2019
4477,Humboldt,0.01,June,2019
4478,Imperial,0.0,June,2019
4479,Inyo,0.04,June,2019
4480,Kern,0.1,June,2019
4481,Kings,0.09,June,2019
4482,Lake,0.01,June,2019
4483,Lassen,0.46,June,2019
4484,Los Angeles,0.03,June,2019
4485,Madera,0.12,June,2019
4486,Marin,0.01,June,2019
4487,Mariposa,0.17,June,2019
4488,Mendocino,0.02,June,2019
4489,Merced,0.0,June,2019
4490,Modoc,0.18,June,2019
4491,Mono,0.23,June,2019
4492,Monterey,0.03,June,2019
4493,Napa,0.0,June,2019
4494,Nevada,0.46,June,2019
4495,Orange,0.02,June,2019
4496,Placer,0.23,June,2019
4497,Plumas,0.5,June,2019
4498,Riverside,0.0,June,2019
4499,Sacramento,0.01,June,2019
4500,San Benito,0.03,June,2019
4501,San Bernardino,0.01,June,2019
4502,San Diego,0.06,June,2019
4503,San Francisco,0.0,June,2019
4504,San Joaquin,0.0,June,2019
4505,San Luis Obispo,0.01,June,2019
4506,San Mateo,0.03,June,2019
4507,Santa Barbara,0.01,June,2019
4508,Santa Clara,0.02,June,2019
4509,Santa Cruz,0.05,June,2019
4510,Shasta,0.16,June,2019
4511,Sierra,0.54,June,2019
4512,Siskiyou,0.13,June,2019
4513,Solano,0.0,June,2019
4514,Sonoma,0.0,June,2019
4515,Stanislaus,0.0,June,2019
4516,Sutter,0.02,June,2019
4517,Tehama,0.05,June,2019
4518,Trinity,0.13,June,2019
4519,Tulare,0.14,June,2019
4520,Tuolumne,0.28,June,2019
4521,Ventura,0.04,June,2019
4522,Yolo,0.0,June,2019
4523,Yuba,0.21,June,2019
4524,Alameda,0.0,July,2019
4525,Alpine,0.55,July,2019
4526,Amador,0.03,July,2019
4527,Butte,0.0,July,2019
4528,Calaveras,0.01,July,2019
4529,Colusa,0.0,July,2019
4530,Contra Costa,0.0,July,2019
4531,Del Norte,0.02,July,2019
4532,El Dorado,0.03,July,2019
4533,Fresno,0.07,July,2019
4534,Glenn,0.0,July,2019
4535,Humboldt,0.02,July,2019
4536,Imperial,0.04,July,2019
4537,Inyo,0.07,July,2019
4538,Kern,0.01,July,2019
4539,Kings,0.0,July,2019
4540,Lake,0.0,July,2019
4541,Lassen,0.04,July,2019
4542,Los Angeles,0.01,July,2019
4543,Madera,0.09,July,2019
4544,Marin,0.0,July,2019
4545,Mariposa,0.05,July,2019
4546,Mendocino,0.01,July,2019
4547,Merced,0.0,July,2019
4548,Modoc,0.02,July,2019
4549,Mono,0.57,July,2019
4550,Monterey,0.0,July,2019
4551,Napa,0.01,July,2019
4552,Nevada,0.04,July,2019
4553,Orange,0.02,July,2019
4554,Placer,0.03,July,2019
4555,Plumas,0.03,July,2019
4556,Riverside,0.25,July,2019
4557,Sacramento,0.0,July,2019
4558,San Benito,0.01,July,2019
4559,San Bernardino,0.24,July,2019
4560,San Diego,0.15,July,2019
4561,San Francisco,0.0,July,2019
4562,San Joaquin,0.0,July,2019
4563,San Luis Obispo,0.0,July,2019
4564,San Mateo,0.01,July,2019
4565,Santa Barbara,0.0,July,2019
4566,Santa Clara,0.02,July,2019
4567,Santa Cruz,0.05,July,2019
4568,Shasta,0.0,July,2019
4569,Sierra,0.11,July,2019
4570,Siskiyou,0.0,July,2019
4571,Solano,0.0,July,2019
4572,Sonoma,0.0,July,2019
4573,Stanislaus,0.0,July,2019
4574,Sutter,0.0,July,2019
4575,Tehama,0.0,July,2019
4576,Trinity,0.01,July,2019
4577,Tulare,0.06,July,2019
4578,Tuolumne,0.23,July,2019
4579,Ventura,0.0,July,2019
4580,Yolo,0.0,July,2019
4581,Yuba,0.0,July,2019
4582,Alameda,0.0,August,2019
4583,Alpine,0.03,August,2019
4584,Amador,0.0,August,2019
4585,Butte,0.01,August,2019
4586,Calaveras,0.0,August,2019
4587,Colusa,0.03,August,2019
4588,Contra Costa,0.0,August,2019
4589,Del Norte,0.93,August,2019
4590,El Dorado,0.01,August,2019
4591,Fresno,0.0,August,2019
4592,Glenn,0.07,August,2019
4593,Humboldt,0.35,August,2019
4594,Imperial,0.0,August,2019
4595,Inyo,0.15,August,2019
4596,Kern,0.0,August,2019
4597,Kings,0.0,August,2019
4598,Lake,0.26,August,2019
4599,Lassen,0.22,August,2019
4600,Los Angeles,0.0,August,2019
4601,Madera,0.0,August,2019
4602,Marin,0.0,August,2019
4603,Mariposa,0.0,August,2019
4604,Mendocino,0.35,August,2019
4605,Merced,0.0,August,2019
4606,Modoc,0.36,August,2019
4607,Mono,0.03,August,2019
4608,Monterey,0.0,August,2019
4609,Napa,0.0,August,2019
4610,Nevada,0.02,August,2019
4611,Orange,0.0,August,2019
4612,Placer,0.01,August,2019
4613,Plumas,0.11,August,2019
4614,Riverside,0.0,August,2019
4615,Sacramento,0.0,August,2019
4616,San Benito,0.0,August,2019
4617,San Bernardino,0.06,August,2019
4618,San Diego,0.0,August,2019
4619,San Francisco,0.0,August,2019
4620,San Joaquin,0.0,August,2019
4621,San Luis Obispo,0.0,August,2019
4622,San Mateo,0.01,August,2019
4623,Santa Barbara,0.01,August,2019
4624,Santa Clara,0.01,August,2019
4625,Santa Cruz,0.02,August,2019
4626,Shasta,0.72,August,2019
4627,Sierra,0.04,August,2019
4628,Siskiyou,0.78,August,2019
4629,Solano,0.0,August,2019
4630,Sonoma,0.02,August,2019
4631,Stanislaus,0.0,August,2019
4632,Sutter,0.0,August,2019
4633,Tehama,0.24,August,2019
4634,Trinity,0.61,August,2019
4635,Tulare,0.0,August,2019
4636,Tuolumne,0.0,August,2019
4637,Ventura,0.0,August,2019
4638,Yolo,0.0,August,2019
4639,Yuba,0.0,August,2019
4640,Alameda,0.19,September,2019
4641,Alpine,0.87,September,2019
4642,Amador,1.13,September,2019
4643,Butte,1.54,September,2019
4644,Calaveras,0.77,September,2019
4645,Colusa,0.18,September,2019
4646,Contra Costa,0.15,September,2019
4647,Del Norte,4.1,September,2019
4648,El Dorado,1.61,September,2019
4649,Fresno,0.01,September,2019
4650,Glenn,0.38,September,2019
4651,Humboldt,2.42,September,2019
4652,Imperial,0.58,September,2019
4653,Inyo,0.03,September,2019
4654,Kern,0.01,September,2019
4655,Kings,0.0,September,2019
4656,Lake,0.35,September,2019
4657,Lassen,1.76,September,2019
4658,Los Angeles,0.04,September,2019
4659,Madera,0.04,September,2019
4660,Marin,0.1,September,2019
4661,Mariposa,0.23,September,2019
4662,Mendocino,0.71,September,2019
4663,Merced,0.03,September,2019
4664,Modoc,1.81,September,2019
4665,Mono,0.21,September,2019
4666,Monterey,0.03,September,2019
4667,Napa,0.07,September,2019
4668,Nevada,2.33,September,2019
4669,Orange,0.02,September,2019
4670,Placer,1.72,September,2019
4671,Plumas,2.35,September,2019
4672,Riverside,0.46,September,2019
4673,Sacramento,0.24,September,2019
4674,San Benito,0.03,September,2019
4675,San Bernardino,0.24,September,2019
4676,San Diego,0.31,September,2019
4677,San Francisco,0.12,September,2019
4678,San Joaquin,0.22,September,2019
4679,San Luis Obispo,0.0,September,2019
4680,San Mateo,0.11,September,2019
4681,Santa Barbara,0.0,September,2019
4682,Santa Clara,0.09,September,2019
4683,Santa Cruz,0.11,September,2019
4684,Shasta,1.27,September,2019
4685,Sierra,2.29,September,2019
4686,Siskiyou,1.95,September,2019
4687,Solano,0.09,September,2019
4688,Sonoma,0.2,September,2019
4689,Stanislaus,0.09,September,2019
4690,Sutter,0.34,September,2019
4691,Tehama,0.92,September,2019
4692,Trinity,1.24,September,2019
4693,Tulare,0.02,September,2019
4694,Tuolumne,0.57,September,2019
4695,Ventura,0.01,September,2019
4696,Yolo,0.26,September,2019
4697,Yuba,1.22,September,2019
4698,Alameda,0.0,October,2019
4699,Alpine,0.08,October,2019
4700,Amador,0.03,October,2019
4701,Butte,0.06,October,2019
4702,Calaveras,0.01,October,2019
4703,Colusa,0.01,October,2019
4704,Contra Costa,0.0,October,2019
4705,Del Norte,2.81,October,2019
4706,El Dorado,0.1,October,2019
4707,Fresno,0.0,October,2019
4708,Glenn,0.02,October,2019
4709,Humboldt,1.88,October,2019
4710,Imperial,0.0,October,2019
4711,Inyo,0.0,October,2019
4712,Kern,0.0,October,2019
4713,Kings,0.0,October,2019
4714,Lake,0.07,October,2019
4715,Lassen,0.17,October,2019
4716,Los Angeles,0.0,October,2019
4717,Madera,0.01,October,2019
4718,Marin,0.02,October,2019
4719,Mariposa,0.02,October,2019
4720,Mendocino,0.37,October,2019
4721,Merced,0.0,October,2019
4722,Modoc,0.46,October,2019
4723,Mono,0.01,October,2019
4724,Monterey,0.0,October,2019
4725,Napa,0.0,October,2019
4726,Nevada,0.14,October,2019
4727,Orange,0.0,October,2019
4728,Placer,0.13,October,2019
4729,Plumas,0.16,October,2019
4730,Riverside,0.0,October,2019
4731,Sacramento,0.0,October,2019
4732,San Benito,0.0,October,2019
4733,San Bernardino,0.0,October,2019
4734,San Diego,0.0,October,2019
4735,San Francisco,0.0,October,2019
4736,San Joaquin,0.0,October,2019
4737,San Luis Obispo,0.0,October,2019
4738,San Mateo,0.01,October,2019
4739,Santa Barbara,0.0,October,2019
4740,Santa Clara,0.01,October,2019
4741,Santa Cruz,0.0,October,2019
4742,Shasta,0.28,October,2019
4743,Sierra,0.16,October,2019
4744,Siskiyou,0.94,October,2019
4745,Solano,0.0,October,2019
4746,Sonoma,0.05,October,2019
4747,Stanislaus,0.0,October,2019
4748,Sutter,0.0,October,2019
4749,Tehama,0.16,October,2019
4750,Trinity,0.65,October,2019
4751,Tulare,0.0,October,2019
4752,Tuolumne,0.02,October,2019
4753,Ventura,0.0,October,2019
4754,Yolo,0.0,October,2019
4755,Yuba,0.05,October,2019
4756,Alameda,1.09,November,2019
4757,Alpine,2.61,November,2019
4758,Amador,2.08,November,2019
4759,Butte,1.44,November,2019
4760,Calaveras,2.01,November,2019
4761,Colusa,0.82,November,2019
4762,Contra Costa,0.9,November,2019
4763,Del Norte,2.89,November,2019
4764,El Dorado,2.34,November,2019
4765,Fresno,2.01,November,2019
4766,Glenn,1.01,November,2019
4767,Humboldt,2.76,November,2019
4768,Imperial,0.98,November,2019
4769,Inyo,0.99,November,2019
4770,Kern,1.47,November,2019
4771,Kings,0.77,November,2019
4772,Lake,1.66,November,2019
4773,Lassen,0.29,November,2019
4774,Los Angeles,2.36,November,2019
4775,Madera,1.2,November,2019
4776,Marin,1.53,November,2019
4777,Mariposa,1.69,November,2019
4778,Mendocino,2.11,November,2019
4779,Merced,0.69,November,2019
4780,Modoc,0.38,November,2019
4781,Mono,1.13,November,2019
4782,Monterey,2.23,November,2019
4783,Napa,1.03,November,2019
4784,Nevada,2.15,November,2019
4785,Orange,2.63,November,2019
4786,Placer,2.09,November,2019
4787,Plumas,1.45,November,2019
4788,Riverside,1.88,November,2019
4789,Sacramento,0.73,November,2019
4790,San Benito,1.85,November,2019
4791,San Bernardino,1.39,November,2019
4792,San Diego,3.63,November,2019
4793,San Francisco,1.44,November,2019
4794,San Joaquin,0.71,November,2019
4795,San Luis Obispo,1.9,November,2019
4796,San Mateo,1.66,November,2019
4797,Santa Barbara,2.19,November,2019
4798,Santa Clara,1.46,November,2019
4799,Santa Cruz,2.14,November,2019
4800,Shasta,1.44,November,2019
4801,Sierra,2.52,November,2019
4802,Siskiyou,1.4,November,2019
4803,Solano,0.82,November,2019
4804,Sonoma,1.59,November,2019
4805,Stanislaus,0.69,November,2019
4806,Sutter,0.53,November,2019
4807,Tehama,1.4,November,2019
4808,Trinity,2.36,November,2019
4809,Tulare,2.35,November,2019
4810,Tuolumne,2.23,November,2019
4811,Ventura,2.82,November,2019
4812,Yolo,0.54,November,2019
4813,Yuba,1.72,November,2019
4814,Alameda,3.62,December,2019
4815,Alpine,7.81,December,2019
4816,Amador,7.64,December,2019
4817,Butte,8.56,December,2019
4818,Calaveras,8.41,December,2019
4819,Colusa,7.04,December,2019
4820,Contra Costa,4.07,December,2019
4821,Del Norte,14.33,December,2019
4822,El Dorado,9.18,December,2019
4823,Fresno,3.69,December,2019
4824,Glenn,5.7,December,2019
4825,Humboldt,12.83,December,2019
4826,Imperial,0.59,December,2019
4827,Inyo,1.22,December,2019
4828,Kern,2.36,December,2019
4829,Kings,1.94,December,2019
4830,Lake,10.46,December,2019
4831,Lassen,3.76,December,2019
4832,Los Angeles,4.96,December,2019
4833,Madera,3.36,December,2019
4834,Marin,10.12,December,2019
4835,Mariposa,6.1,December,2019
4836,Mendocino,9.17,December,2019
4837,Merced,3.58,December,2019
4838,Modoc,2.6,December,2019
4839,Mono,2.15,December,2019
4840,Monterey,8.42,December,2019
4841,Napa,8.67,December,2019
4842,Nevada,10.26,December,2019
4843,Orange,4.23,December,2019
4844,Placer,9.61,December,2019
4845,Plumas,8.06,December,2019
4846,Riverside,2.21,December,2019
4847,Sacramento,4.2,December,2019
4848,San Benito,6.58,December,2019
4849,San Bernardino,2.21,December,2019
4850,San Diego,3.75,December,2019
4851,San Francisco,4.78,December,2019
4852,San Joaquin,3.25,December,2019
4853,San Luis Obispo,4.59,December,2019
4854,San Mateo,5.62,December,2019
4855,Santa Barbara,4.97,December,2019
4856,Santa Clara,6.32,December,2019
4857,Santa Cruz,10.05,December,2019
4858,Shasta,8.32,December,2019
4859,Sierra,7.81,December,2019
4860,Siskiyou,5.36,December,2019
4861,Solano,5.89,December,2019
4862,Sonoma,11.01,December,2019
4863,Stanislaus,4.03,December,2019
4864,Sutter,5.47,December,2019
4865,Tehama,7.24,December,2019
4866,Trinity,10.96,December,2019
4867,Tulare,4.05,December,2019
4868,Tuolumne,8.76,December,2019
4869,Ventura,6.5,December,2019
4870,Yolo,6.75,December,2019
4871,Yuba,7.98,December,2019
4872,Alameda,0.0,February,2020
4873,Alpine,0.25,February,2020
4874,Amador,0.06,February,2020
4875,Butte,0.04,February,2020
4876,Calaveras,0.03,February,2020
4877,Colusa,0.0,February,2020
4878,Contra Costa,0.0,February,2020
4879,Del Norte,1.86,February,2020
4880,El Dorado,0.11,February,2020
4881,Fresno,0.23,February,2020
4882,Glenn,0.0,February,2020
4883,Humboldt,1.1,February,2020
4884,Imperial,0.46,February,2020
4885,Inyo,0.25,February,2020
4886,Kern,0.14,February,2020
4887,Kings,0.01,February,2020
4888,Lake,0.02,February,2020
4889,Lassen,0.07,February,2020
4890,Los Angeles,0.14,February,2020
4891,Madera,0.1,February,2020
4892,Marin,0.0,February,2020
4893,Mariposa,0.1,February,2020
4894,Mendocino,0.08,February,2020
4895,Merced,0.0,February,2020
4896,Modoc,0.3,February,2020
4897,Mono,0.13,February,2020
4898,Monterey,0.02,February,2020
4899,Napa,0.01,February,2020
4900,Nevada,0.16,February,2020
4901,Orange,0.34,February,2020
4902,Placer,0.13,February,2020
4903,Plumas,0.05,February,2020
4904,Riverside,0.25,February,2020
4905,Sacramento,0.0,February,2020
4906,San Benito,0.02,February,2020
4907,San Bernardino,0.23,February,2020
4908,San Diego,0.71,February,2020
4909,San Francisco,0.0,February,2020
4910,San Joaquin,0.0,February,2020
4911,San Luis Obispo,0.01,February,2020
4912,San Mateo,0.0,February,2020
4913,Santa Barbara,0.03,February,2020
4914,Santa Clara,0.0,February,2020
4915,Santa Cruz,0.02,February,2020
4916,Shasta,0.03,February,2020
4917,Sierra,0.23,February,2020
4918,Siskiyou,0.43,February,2020
4919,Solano,0.0,February,2020
4920,Sonoma,0.01,February,2020
4921,Stanislaus,0.0,February,2020
4922,Sutter,0.01,February,2020
4923,Tehama,0.02,February,2020
4924,Trinity,0.28,February,2020
4925,Tulare,0.35,February,2020
4926,Tuolumne,0.12,February,2020
4927,Ventura,0.12,February,2020
4928,Yolo,0.0,February,2020
4929,Yuba,0.12,February,2020
4930,Alameda,2.61,March,2020
4931,Alpine,5.28,March,2020
4932,Amador,7.1,March,2020
4933,Butte,3.53,March,2020
4934,Calaveras,6.77,March,2020
4935,Colusa,0.88,March,2020
4936,Contra Costa,1.91,March,2020
4937,Del Norte,3.96,March,2020
4938,El Dorado,7.53,March,2020
4939,Fresno,3.39,March,2020
4940,Glenn,1.07,March,2020
4941,Humboldt,3.81,March,2020
4942,Imperial,1.78,March,2020
4943,Inyo,1.24,March,2020
4944,Kern,2.39,March,2020
4945,Kings,2.07,March,2020
4946,Lake,2.22,March,2020
4947,Lassen,2.06,March,2020
4948,Los Angeles,4.9,March,2020
4949,Madera,3.37,March,2020
4950,Marin,2.16,March,2020
4951,Mariposa,4.52,March,2020
4952,Mendocino,2.81,March,2020
4953,Merced,2.09,March,2020
4954,Modoc,2.22,March,2020
4955,Mono,1.81,March,2020
4956,Monterey,4.06,March,2020
4957,Napa,1.5,March,2020
4958,Nevada,6.71,March,2020
4959,Orange,3.84,March,2020
4960,Placer,6.63,March,2020
4961,Plumas,4.55,March,2020
4962,Riverside,3.67,March,2020
4963,Sacramento,2.03,March,2020
4964,San Benito,3.65,March,2020
4965,San Bernardino,2.39,March,2020
4966,San Diego,4.75,March,2020
4967,San Francisco,2.28,March,2020
4968,San Joaquin,2.0,March,2020
4969,San Luis Obispo,4.2,March,2020
4970,San Mateo,2.68,March,2020
4971,Santa Barbara,4.93,March,2020
4972,Santa Clara,4.32,March,2020
4973,Santa Cruz,3.49,March,2020
4974,Shasta,5.73,March,2020
4975,Sierra,5.82,March,2020
4976,Siskiyou,2.09,March,2020
4977,Solano,1.42,March,2020
4978,Sonoma,1.81,March,2020
4979,Stanislaus,2.48,March,2020
4980,Sutter,1.27,March,2020
4981,Tehama,3.96,March,2020
4982,Trinity,3.92,March,2020
4983,Tulare,3.89,March,2020
4984,Tuolumne,5.88,March,2020
4985,Ventura,5.25,March,2020
4986,Yolo,1.24,March,2020
4987,Yuba,3.93,March,2020
4988,Alameda,1.54,April,2020
4989,Alpine,3.12,April,2020
4990,Amador,3.43,April,2020
4991,Butte,1.92,April,2020
4992,Calaveras,2.97,April,2020
4993,Colusa,0.77,April,2020
4994,Contra Costa,1.18,April,2020
4995,Del Norte,2.9,April,2020
4996,El Dorado,3.9,April,2020
4997,Fresno,2.76,April,2020
4998,Glenn,0.62,April,2020
4999,Humboldt,2.59,April,2020
5000,Imperial,0.38,April,2020
5001,Inyo,0.96,April,2020
5002,Kern,2.25,April,2020
5003,Kings,1.29,April,2020
5004,Lake,1.41,April,2020
5005,Lassen,0.91,April,2020
5006,Los Angeles,3.81,April,2020
5007,Madera,3.09,April,2020
5008,Marin,1.47,April,2020
5009,Mariposa,3.45,April,2020
5010,Mendocino,1.57,April,2020
5011,Merced,1.14,April,2020
5012,Modoc,0.67,April,2020
5013,Mono,1.86,April,2020
5014,Monterey,2.49,April,2020
5015,Napa,1.16,April,2020
5016,Nevada,3.85,April,2020
5017,Orange,3.39,April,2020
5018,Placer,3.52,April,2020
5019,Plumas,2.37,April,2020
5020,Riverside,1.9,April,2020
5021,Sacramento,1.9,April,2020
5022,San Benito,1.97,April,2020
5023,San Bernardino,1.33,April,2020
5024,San Diego,3.37,April,2020
5025,San Francisco,1.18,April,2020
5026,San Joaquin,1.17,April,2020
5027,San Luis Obispo,2.58,April,2020
5028,San Mateo,1.94,April,2020
5029,Santa Barbara,3.58,April,2020
5030,Santa Clara,2.32,April,2020
5031,Santa Cruz,3.02,April,2020
5032,Shasta,1.48,April,2020
5033,Sierra,3.0,April,2020
5034,Siskiyou,0.93,April,2020
5035,Solano,0.93,April,2020
5036,Sonoma,1.31,April,2020
5037,Stanislaus,1.22,April,2020
5038,Sutter,0.85,April,2020
5039,Tehama,1.12,April,2020
5040,Trinity,2.71,April,2020
5041,Tulare,3.74,April,2020
5042,Tuolumne,4.14,April,2020
5043,Ventura,4.22,April,2020
