City_ID,County,Temperature (F),Month,Year
4148,Placer,49.1,December,2018
4149,Plumas,42.3,December,2018
4150,Riverside,63.2,December,2018
4151,Sacramento,58.1,December,2018
4152,San Benito,57.2,December,2018
4153,San Bernardino,58.4,December,2018
4154,San Diego,64.3,December,2018
4155,San Francisco,58.5,December,2018
4156,San Joaquin,58.7,December,2018
4157,San Luis Obispo,59.8,December,2018
4158,San Mateo,58.7,December,2018
4159,Santa Barbara,61.6,December,2018
4160,Santa Clara,57.2,December,2018
4161,Santa Cruz,60.6,December,2018
4162,Shasta,48.6,December,2018
4163,Sierra,42.8,December,2018
4164,Siskiyou,41.6,December,2018
4165,Solano,58.0,December,2018
4166,Sonoma,57.0,December,2018
4167,Stanislaus,57.4,December,2018
4168,Sutter,57.6,December,2018
4169,Tehama,52.6,December,2018
4170,Trinity,46.3,December,2018
4171,Tulare,48.9,December,2018
4172,Tuolumne,47.5,December,2018
4173,Ventura,59.6,December,2018
4174,Yolo,57.9,December,2018
4175,Yuba,55.2,December,2018
4176,Alameda,58.4,January,2019
4177,Alpine,42.4,January,2019
4178,Amador,55.0,January,2019
4179,Butte,56.4,January,2019
4180,Calaveras,55.8,January,2019
4181,Colusa,57.0,January,2019
4182,Contra Costa,57.7,January,2019
4183,Del Norte,50.2,January,2019
4184,El Dorado,51.6,January,2019
4185,Fresno,53.1,January,2019
4186,Glenn,56.1,January,2019
4187,Humboldt,52.7,January,2019
4188,Imperial,66.4,January,2019
4189,Inyo,53.7,January,2019
4190,Kern,57.9,January,2019
4191,Kings,59.9,January,2019
4192,Lake,54.3,January,2019
4193,Lassen,43.7,January,2019
4194,Los Angeles,59.9,January,2019
4195,Madera,53.8,January,2019
4196,Marin,57.8,January,2019
4197,Mariposa,53.2,January,2019
4198,Mendocino,54.6,January,2019
4199,Merced,58.9,January,2019
4200,Modoc,44.4,January,2019
4201,Mono,42.4,January,2019
4202,Monterey,61.2,January,2019
4203,Napa,58.1,January,2019
4204,Nevada,49.4,January,2019
4205,Orange,66.1,January,2019
4206,Placer,51.0,January,2019
4207,Plumas,44.7,January,2019
4208,Riverside,62.2,January,2019
4209,Sacramento,59.5,January,2019
4210,San Benito,58.4,January,2019
4211,San Bernardino,58.2,January,2019
4212,San Diego,63.4,January,2019
4213,San Francisco,59.2,January,2019
4214,San Joaquin,59.9,January,2019
4215,San Luis Obispo,61.3,January,2019
4216,San Mateo,59.7,January,2019
4217,Santa Barbara,61.1,January,2019
4218,Santa Clara,58.4,January,2019
4219,Santa Cruz,60.9,January,2019
4220,Shasta,52.0,January,2019
4221,Sierra,44.9,January,2019
4222,Siskiyou,46.0,January,2019
4223,Solano,59.0,January,2019
4224,Sonoma,58.1,January,2019
4225,Stanislaus,58.9,January,2019
4226,Sutter,58.8,January,2019
4227,Tehama,54.9,January,2019
4228,Trinity,49.3,January,2019
4229,Tulare,50.9,January,2019
4230,Tuolumne,48.9,January,2019
4231,Ventura,59.1,January,2019
4232,Yolo,58.9,January,2019
4233,Yuba,57.0,January,2019
4234,Alameda,53.3,February,2019
4235,Alpine,33.4,February,2019
4236,Amador,47.2,February,2019
4237,Butte,50.0,February,2019
4238,Calaveras,48.6,February,2019
4239,Colusa,52.3,February,2019
4240,Contra Costa,54.0,February,2019
4241,Del Norte,40.5,February,2019
4242,El Dorado,41.9,February,2019
4243,Fresno,47.3,February,2019
4244,Glenn,50.1,February,2019
4245,Humboldt,46.1,February,2019
4246,Imperial,64.5,February,2019
4247,Inyo,49.1,February,2019
4248,Kern,52.9,February,2019
4249,Kings,57.6,February,2019
4250,Lake,45.5,February,2019
4251,Lassen,35.8,February,2019
4252,Los Angeles,53.6,February,2019
4253,Madera,47.4,February,2019
4254,Marin,51.7,February,2019
4255,Mariposa,44.5,February,2019
4256,Mendocino,47.1,February,2019
4257,Merced,56.2,February,2019
4258,Modoc,35.6,February,2019
4259,Mono,33.4,February,2019
4260,Monterey,54.5,February,2019
4261,Napa,52.2,February,2019
4262,Nevada,40.0,February,2019
4263,Orange,59.8,February,2019
4264,Placer,42.2,February,2019
4265,Plumas,36.0,February,2019
4266,Riverside,58.2,February,2019
4267,Sacramento,55.5,February,2019
4268,San Benito,51.7,February,2019
4269,San Bernardino,54.7,February,2019
4270,San Diego,57.5,February,2019
4271,San Francisco,54.2,February,2019
4272,San Joaquin,57.2,February,2019
4273,San Luis Obispo,54.5,February,2019
4274,San Mateo,54.0,February,2019
4275,Santa Barbara,53.9,February,2019
4276,Santa Clara,51.9,February,2019
4277,Santa Cruz,54.8,February,2019
4278,Shasta,43.6,February,2019
4279,Sierra,34.7,February,2019
4280,Siskiyou,36.9,February,2019
4281,Solano,55.3,February,2019
4282,Sonoma,51.8,February,2019
4283,Stanislaus,55.6,February,2019
4284,Sutter,55.3,February,2019
4285,Tehama,46.9,February,2019
4286,Trinity,41.4,February,2019
4287,Tulare,45.6,February,2019
4288,Tuolumne,39.5,February,2019
4289,Ventura,51.4,February,2019
4290,Yolo,54.7,February,2019
4291,Yuba,50.6,February,2019
4292,Alameda,60.6,March,2019
4293,Alpine,42.0,March,2019
4294,Amador,57.2,March,2019
4295,Butte,59.2,March,2019
4296,Calaveras,57.6,March,2019
4297,Colusa,60.8,March,2019
4298,Contra Costa,61.7,March,2019
4299,Del Norte,53.8,March,2019
4300,El Dorado,51.3,March,2019
4301,Fresno,56.3,March,2019
4302,Glenn,58.6,March,2019
4303,Humboldt,56.1,March,2019
4304,Imperial,77.1,March,2019
4305,Inyo,60.4,March,2019
4306,Kern,62.7,March,2019
4307,Kings,66.6,March,2019
4308,Lake,54.8,March,2019
4309,Lassen,46.0,March,2019
4310,Los Angeles,63.0,March,2019
4311,Madera,56.8,March,2019
4312,Marin,58.5,March,2019
4313,Mariposa,54.6,March,2019
4314,Mendocino,56.0,March,2019
4315,Merced,64.4,March,2019
4316,Modoc,46.7,March,2019
4317,Mono,44.6,March,2019
4318,Monterey,62.7,March,2019
4319,Napa,61.0,March,2019
4320,Nevada,49.8,March,2019
4321,Orange,66.8,March,2019
4322,Placer,51.7,March,2019
4323,Plumas,45.4,March,2019
4324,Riverside,69.8,March,2019
4325,Sacramento,64.4,March,2019
4326,San Benito,60.0,March,2019
4327,San Bernardino,66.7,March,2019
4328,San Diego,65.7,March,2019
4329,San Francisco,60.6,March,2019
4330,San Joaquin,65.6,March,2019
4331,San Luis Obispo,62.1,March,2019
4332,San Mateo,60.7,March,2019
4333,Santa Barbara,61.7,March,2019
4334,Santa Clara,60.4,March,2019
4335,Santa Cruz,62.3,March,2019
4336,Shasta,53.9,March,2019
4337,Sierra,45.3,March,2019
4338,Siskiyou,49.1,March,2019
4339,Solano,63.6,March,2019
4340,Sonoma,59.6,March,2019
4341,Stanislaus,64.0,March,2019
4342,Sutter,64.0,March,2019
4343,Tehama,56.7,March,2019
4344,Trinity,53.0,March,2019
4345,Tulare,53.9,March,2019
4346,Tuolumne,48.9,March,2019
4347,Ventura,59.4,March,2019
4348,Yolo,63.3,March,2019
4349,Yuba,60.0,March,2019
4350,Alameda,69.8,April,2019
4351,Alpine,52.8,April,2019
4352,Amador,68.7,April,2019
4353,Butte,72.0,April,2019
4354,Calaveras,69.5,April,2019
4355,Colusa,74.5,April,2019
4356,Contra Costa,71.9,April,2019
4357,Del Norte,60.2,April,2019
4358,El Dorado,63.1,April,2019
4359,Fresno,68.0,April,2019
4360,Glenn,72.0,April,2019
4361,Humboldt,63.0,April,2019
4362,Imperial,87.8,April,2019
4363,Inyo,73.8,April,2019
4364,Kern,74.9,April,2019
4365,Kings,78.6,April,2019
4366,Lake,67.0,April,2019
4367,Lassen,58.4,April,2019
4368,Los Angeles,71.8,April,2019
4369,Madera,68.5,April,2019
4370,Marin,64.8,April,2019
4371,Mariposa,67.0,April,2019
4372,Mendocino,65.3,April,2019
4373,Merced,75.8,April,2019
4374,Modoc,57.5,April,2019
4375,Mono,57.0,April,2019
4376,Monterey,71.3,April,2019
4377,Napa,71.5,April,2019
4378,Nevada,62.4,April,2019
4379,Orange,72.4,April,2019
4380,Placer,63.8,April,2019
4381,Plumas,58.8,April,2019
4382,Riverside,80.8,April,2019
4383,Sacramento,75.6,April,2019
4384,San Benito,70.7,April,2019
4385,San Bernardino,79.1,April,2019
4386,San Diego,73.9,April,2019
4387,San Francisco,65.1,April,2019
4388,San Joaquin,76.7,April,2019
4389,San Luis Obispo,72.6,April,2019
4390,San Mateo,66.1,April,2019
4391,Santa Barbara,69.3,April,2019
4392,Santa Clara,69.4,April,2019
4393,Santa Cruz,68.4,April,2019
4394,Shasta,66.7,April,2019
4395,Sierra,57.4,April,2019
4396,Siskiyou,58.4,April,2019
4397,Solano,74.0,April,2019
4398,Sonoma,67.4,April,2019
4399,Stanislaus,75.3,April,2019
4400,Sutter,77.1,April,2019
4401,Tehama,69.6,April,2019
4402,Trinity,63.6,April,2019
4403,Tulare,65.4,April,2019
4404,Tuolumne,60.6,April,2019
4405,Ventura,67.6,April,2019
4406,Yolo,75.2,April,2019
4407,Yuba,72.8,April,2019
4408,Alameda,68.4,May,2019
4409,Alpine,53.8,May,2019
4410,Amador,68.8,May,2019
4411,Butte,73.5,May,2019
4412,Calaveras,69.3,May,2019
4413,Colusa,76.3,May,2019
4414,Contra Costa,70.7,May,2019
4415,Del Norte,66.1,May,2019
4416,El Dorado,63.6,May,2019
4417,Fresno,66.0,May,2019
4418,Glenn,74.0,May,2019
4419,Humboldt,67.0,May,2019
4420,Imperial,86.8,May,2019
4421,Inyo,73.0,May,2019
4422,Kern,73.1,May,2019
4423,Kings,78.1,May,2019
4424,Lake,68.6,May,2019
4425,Lassen,61.4,May,2019
4426,Los Angeles,68.3,May,2019
4427,Madera,66.6,May,2019
4428,Marin,61.4,May,2019
4429,Mariposa,65.9,May,2019
4430,Mendocino,67.2,May,2019
4431,Merced,74.8,May,2019
4432,Modoc,62.7,May,2019
4433,Mono,56.6,May,2019
4434,Monterey,69.8,May,2019
4435,Napa,71.6,May,2019
4436,Nevada,63.4,May,2019
4437,Orange,69.0,May,2019
4438,Placer,65.2,May,2019
4439,Plumas,60.4,May,2019
4440,Riverside,78.6,May,2019
4441,Sacramento,76.1,May,2019
4442,San Benito,69.4,May,2019
4443,San Bernardino,77.8,May,2019
4444,San Diego,70.0,May,2019
4445,San Francisco,63.0,May,2019
4446,San Joaquin,76.4,May,2019
4447,San Luis Obispo,70.0,May,2019
4448,San Mateo,64.9,May,2019
4449,Santa Barbara,66.5,May,2019
4450,Santa Clara,68.1,May,2019
4451,Santa Cruz,66.9,May,2019
4452,Shasta,70.5,May,2019
4453,Sierra,58.8,May,2019
4454,Siskiyou,64.7,May,2019
4455,Solano,73.4,May,2019
4456,Sonoma,66.2,May,2019
4457,Stanislaus,74.8,May,2019
4458,Sutter,78.7,May,2019
4459,Tehama,72.0,May,2019
4460,Trinity,69.0,May,2019
4461,Tulare,63.1,May,2019
4462,Tuolumne,59.5,May,2019
4463,Ventura,64.4,May,2019
4464,Yolo,76.3,May,2019
4465,Yuba,74.2,May,2019
4466,Alameda,81.8,June,2019
4467,Alpine,67.2,June,2019
4468,Amador,85.7,June,2019
4469,Butte,88.6,June,2019
4470,Calaveras,86.1,June,2019
4471,Colusa,90.9,June,2019
4472,Contra Costa,84.7,June,2019
4473,Del Norte,75.8,June,2019
4474,El Dorado,79.3,June,2019
4475,Fresno,83.2,June,2019
4476,Glenn,89.4,June,2019
4477,Humboldt,77.0,June,2019
4478,Imperial,101.9,June,2019
4479,Inyo,90.2,June,2019
4480,Kern,90.3,June,2019
4481,Kings,94.3,June,2019
4482,Lake,84.1,June,2019
4483,Lassen,75.3,June,2019
4484,Los Angeles,82.2,June,2019
4485,Madera,83.9,June,2019
4486,Marin,72.7,June,2019
4487,Mariposa,82.8,June,2019
4488,Mendocino,80.9,June,2019
4489,Merced,89.7,June,2019
4490,Modoc,75.6,June,2019
4491,Mono,71.6,June,2019
4492,Monterey,82.8,June,2019
4493,Napa,86.2,June,2019
4494,Nevada,79.2,June,2019
4495,Orange,76.4,June,2019
4496,Placer,80.4,June,2019
4497,Plumas,75.6,June,2019
4498,Riverside,94.5,June,2019
4499,Sacramento,91.3,June,2019
4500,San Benito,83.9,June,2019
4501,San Bernardino,95.2,June,2019
4502,San Diego,83.5,June,2019
4503,San Francisco,71.9,June,2019
4504,San Joaquin,91.5,June,2019
4505,San Luis Obispo,84.0,June,2019
4506,San Mateo,74.7,June,2019
4507,Santa Barbara,77.7,June,2019
4508,Santa Clara,81.0,June,2019
4509,Santa Cruz,75.8,June,2019
4510,Shasta,85.1,June,2019
4511,Sierra,74.3,June,2019
4512,Siskiyou,76.6,June,2019
4513,Solano,87.6,June,2019
4514,Sonoma,78.4,June,2019
4515,Stanislaus,89.9,June,2019
4516,Sutter,93.4,June,2019
4517,Tehama,87.5,June,2019
4518,Trinity,82.2,June,2019
4519,Tulare,80.6,June,2019
4520,Tuolumne,75.6,June,2019
4521,Ventura,76.3,June,2019
4522,Yolo,91.3,June,2019
4523,Yuba,89.9,June,2019
4524,Alameda,83.1,July,2019
4525,Alpine,73.5,July,2019
4526,Amador,90.0,July,2019
4527,Butte,91.4,July,2019
4528,Calaveras,90.2,July,2019
4529,Colusa,93.0,July,2019
4530,Contra Costa,85.6,July,2019
4531,Del Norte,77.3,July,2019
4532,El Dorado,84.2,July,2019
4533,Fresno,88.2,July,2019
4534,Glenn,91.4,July,2019
4535,Humboldt,80.3,July,2019
4536,Imperial,107.2,July,2019
4537,Inyo,95.3,July,2019
4538,Kern,94.9,July,2019
4539,Kings,98.1,July,2019
4540,Lake,87.2,July,2019
4541,Lassen,83.0,July,2019
4542,Los Angeles,88.3,July,2019
4543,Madera,88.5,July,2019
4544,Marin,71.9,July,2019
4545,Mariposa,87.6,July,2019
4546,Mendocino,82.4,July,2019
4547,Merced,93.2,July,2019
4548,Modoc,83.0,July,2019
4549,Mono,79.3,July,2019
4550,Monterey,86.2,July,2019
4551,Napa,88.5,July,2019
4552,Nevada,83.7,July,2019
4553,Orange,83.2,July,2019
4554,Placer,84.9,July,2019
4555,Plumas,80.6,July,2019
4556,Riverside,100.8,July,2019
4557,Sacramento,93.8,July,2019
4558,San Benito,88.1,July,2019
4559,San Bernardino,100.4,July,2019
4560,San Diego,90.3,July,2019
4561,San Francisco,70.8,July,2019
4562,San Joaquin,93.8,July,2019
4563,San Luis Obispo,88.4,July,2019
4564,San Mateo,74.2,July,2019
4565,Santa Barbara,81.7,July,2019
4566,Santa Clara,83.2,July,2019
4567,Santa Cruz,78.0,July,2019
4568,Shasta,89.2,July,2019
4569,Sierra,79.4,July,2019
4570,Siskiyou,81.7,July,2019
4571,Solano,88.7,July,2019
4572,Sonoma,80.9,July,2019
4573,Stanislaus,93.1,July,2019
4574,Sutter,95.2,July,2019
4575,Tehama,90.4,July,2019
4576,Trinity,85.7,July,2019
4577,Tulare,85.1,July,2019
4578,Tuolumne,80.6,July,2019
4579,Ventura,83.4,July,2019
4580,Yolo,93.1,July,2019
4581,Yuba,92.7,July,2019
4582,Alameda,85.6,August,2019
4583,Alpine,75.8,August,2019
4584,Amador,90.9,August,2019
4585,Butte,92.7,August,2019
4586,Calaveras,91.3,August,2019
4587,Colusa,94.7,August,2019
4588,Contra Costa,87.8,August,2019
4589,Del Norte,79.7,August,2019
4590,El Dorado,86.0,August,2019
4591,Fresno,88.7,August,2019
4592,Glenn,93.2,August,2019
4593,Humboldt,83.9,August,2019
4594,Imperial,108.2,August,2019
4595,Inyo,96.5,August,2019
4596,Kern,95.4,August,2019
4597,Kings,98.5,August,2019
4598,Lake,89.3,August,2019
4599,Lassen,84.7,August,2019
4600,Los Angeles,90.0,August,2019
4601,Madera,89.0,August,2019
4602,Marin,76.0,August,2019
4603,Mariposa,88.9,August,2019
4604,Mendocino,85.2,August,2019
4605,Merced,93.7,August,2019
4606,Modoc,84.5,August,2019
4607,Mono,81.2,August,2019
4608,Monterey,88.2,August,2019
4609,Napa,90.4,August,2019
4610,Nevada,85.5,August,2019
4611,Orange,85.3,August,2019
4612,Placer,86.6,August,2019
4613,Plumas,83.0,August,2019
4614,Riverside,102.2,August,2019
4615,Sacramento,95.2,August,2019
4616,San Benito,89.8,August,2019
4617,San Bernardino,101.4,August,2019
4618,San Diego,92.7,August,2019
4619,San Francisco,74.9,August,2019
4620,San Joaquin,94.7,August,2019
4621,San Luis Obispo,89.5,August,2019
4622,San Mateo,78.4,August,2019
4623,Santa Barbara,83.1,August,2019
4624,Santa Clara,86.2,August,2019
4625,Santa Cruz,81.8,August,2019
4626,Shasta,90.3,August,2019
4627,Sierra,81.6,August,2019
4628,Siskiyou,83.8,August,2019
4629,Solano,91.1,August,2019
4630,Sonoma,83.5,August,2019
4631,Stanislaus,93.8,August,2019
4632,Sutter,96.5,August,2019
4633,Tehama,91.9,August,2019
4634,Trinity,88.3,August,2019
4635,Tulare,85.9,August,2019
4636,Tuolumne,82.6,August,2019
4637,Ventura,85.1,August,2019
4638,Yolo,95.1,August,2019
4639,Yuba,93.6,August,2019
4640,Alameda,80.6,September,2019
4641,Alpine,64.6,September,2019
4642,Amador,80.8,September,2019
4643,Butte,84.2,September,2019
4644,Calaveras,82.2,September,2019
4645,Colusa,86.1,September,2019
4646,Contra Costa,82.9,September,2019
4647,Del Norte,68.0,September,2019
4648,El Dorado,75.4,September,2019
4649,Fresno,80.8,September,2019
4650,Glenn,84.8,September,2019
4651,Humboldt,73.8,September,2019
4652,Imperial,99.2,September,2019
4653,Inyo,85.5,September,2019
4654,Kern,86.6,September,2019
4655,Kings,90.1,September,2019
4656,Lake,80.2,September,2019
4657,Lassen,70.3,September,2019
4658,Los Angeles,84.2,September,2019
4659,Madera,81.4,September,2019
4660,Marin,73.6,September,2019
4661,Mariposa,80.0,September,2019
4662,Mendocino,76.5,September,2019
4663,Merced,87.2,September,2019
4664,Modoc,70.1,September,2019
4665,Mono,69.8,September,2019
4666,Monterey,84.8,September,2019
4667,Napa,84.4,September,2019
4668,Nevada,74.7,September,2019
4669,Orange,84.2,September,2019
4670,Placer,76.1,September,2019
4671,Plumas,70.7,September,2019
4672,Riverside,92.8,September,2019
4673,Sacramento,87.3,September,2019
4674,San Benito,84.5,September,2019
4675,San Bernardino,91.1,September,2019
4676,San Diego,86.1,September,2019
4677,San Francisco,74.7,September,2019
4678,San Joaquin,87.7,September,2019
4679,San Luis Obispo,85.3,September,2019
4680,San Mateo,77.1,September,2019
4681,Santa Barbara,82.2,September,2019
4682,Santa Clara,82.1,September,2019
4683,Santa Cruz,82.9,September,2019
4684,Shasta,79.6,September,2019
4685,Sierra,69.5,September,2019
4686,Siskiyou,70.4,September,2019
4687,Solano,86.0,September,2019
4688,Sonoma,79.8,September,2019
4689,Stanislaus,86.5,September,2019
4690,Sutter,88.2,September,2019
4691,Tehama,82.1,September,2019
4692,Trinity,76.6,September,2019
4693,Tulare,78.0,September,2019
4694,Tuolumne,73.2,September,2019
4695,Ventura,81.3,September,2019
4696,Yolo,87.5,September,2019
4697,Yuba,84.2,September,2019
4698,Alameda,75.1,October,2019
4699,Alpine,57.2,October,2019
4700,Amador,73.9,October,2019
4701,Butte,75.6,October,2019
4702,Calaveras,74.8,October,2019
4703,Colusa,77.2,October,2019
4704,Contra Costa,76.3,October,2019
4705,Del Norte,61.6,October,2019
4706,El Dorado,68.1,October,2019
4707,Fresno,70.8,October,2019
4708,Glenn,76.2,October,2019
4709,Humboldt,67.1,October,2019
4710,Imperial,88.0,October,2019
4711,Inyo,73.2,October,2019
4712,Kern,76.8,October,2019
4713,Kings,79.1,October,2019
4714,Lake,72.9,October,2019
4715,Lassen,59.2,October,2019
4716,Los Angeles,77.7,October,2019
4717,Madera,71.6,October,2019
4718,Marin,72.4,October,2019
4719,Mariposa,71.6,October,2019
4720,Mendocino,70.9,October,2019
4721,Merced,77.6,October,2019
4722,Modoc,59.0,October,2019
4723,Mono,59.2,October,2019
4724,Monterey,78.9,October,2019
4725,Napa,77.6,October,2019
4726,Nevada,66.9,October,2019
4727,Orange,81.7,October,2019
4728,Placer,68.3,October,2019
4729,Plumas,60.5,October,2019
4730,Riverside,82.9,October,2019
4731,Sacramento,79.6,October,2019
4732,San Benito,77.1,October,2019
4733,San Bernardino,78.9,October,2019
4734,San Diego,80.6,October,2019
4735,San Francisco,72.2,October,2019
4736,San Joaquin,79.8,October,2019
4737,San Luis Obispo,79.1,October,2019
4738,San Mateo,74.4,October,2019
4739,Santa Barbara,77.1,October,2019
4740,Santa Clara,76.4,October,2019
4741,Santa Cruz,78.2,October,2019
4742,Shasta,69.2,October,2019
4743,Sierra,60.9,October,2019
4744,Siskiyou,60.2,October,2019
4745,Solano,78.4,October,2019
4746,Sonoma,75.8,October,2019
4747,Stanislaus,78.1,October,2019
4748,Sutter,79.6,October,2019
4749,Tehama,73.2,October,2019
4750,Trinity,67.0,October,2019
4751,Tulare,68.2,October,2019
4752,Tuolumne,65.6,October,2019
4753,Ventura,75.1,October,2019
4754,Yolo,79.4,October,2019
4755,Yuba,76.8,October,2019
4756,Alameda,67.0,November,2019
4757,Alpine,51.5,November,2019
4758,Amador,65.3,November,2019
4759,Butte,67.6,November,2019
4760,Calaveras,66.3,November,2019
4761,Colusa,69.2,November,2019
4762,Contra Costa,67.5,November,2019
4763,Del Norte,58.5,November,2019
4764,El Dorado,60.9,November,2019
4765,Fresno,63.3,November,2019
4766,Glenn,69.1,November,2019
4767,Humboldt,58.7,November,2019
4768,Imperial,78.1,November,2019
4769,Inyo,65.4,November,2019
4770,Kern,68.2,November,2019
4771,Kings,70.6,November,2019
4772,Lake,65.8,November,2019
4773,Lassen,54.8,November,2019
4774,Los Angeles,69.4,November,2019
4775,Madera,64.2,November,2019
4776,Marin,65.3,November,2019
4777,Mariposa,64.0,November,2019
4778,Mendocino,66.1,November,2019
4779,Merced,69.0,November,2019
4780,Modoc,55.1,November,2019
4781,Mono,52.0,November,2019
4782,Monterey,70.0,November,2019
4783,Napa,68.4,November,2019
4784,Nevada,60.4,November,2019
4785,Orange,73.6,November,2019
4786,Placer,61.2,November,2019
4787,Plumas,55.6,November,2019
4788,Riverside,73.4,November,2019
4789,Sacramento,70.2,November,2019
4790,San Benito,67.5,November,2019
4791,San Bernardino,69.6,November,2019
4792,San Diego,72.2,November,2019
4793,San Francisco,64.0,November,2019
4794,San Joaquin,70.6,November,2019
4795,San Luis Obispo,70.9,November,2019
4796,San Mateo,65.1,November,2019
4797,Santa Barbara,68.9,November,2019
4798,Santa Clara,67.2,November,2019
4799,Santa Cruz,68.0,November,2019
4800,Shasta,63.8,November,2019
4801,Sierra,56.0,November,2019
4802,Siskiyou,55.6,November,2019
4803,Solano,69.2,November,2019
4804,Sonoma,66.8,November,2019
4805,Stanislaus,69.4,November,2019
4806,Sutter,70.2,November,2019
4807,Tehama,66.9,November,2019
4808,Trinity,60.9,November,2019
4809,Tulare,61.6,November,2019
4810,Tuolumne,58.8,November,2019
4811,Ventura,68.6,November,2019
4812,Yolo,70.3,November,2019
4813,Yuba,68.2,November,2019
4814,Alameda,56.4,December,2019
4815,Alpine,39.2,December,2019
4816,Amador,52.2,December,2019
4817,Butte,54.0,December,2019
4818,Calaveras,53.0,December,2019
4819,Colusa,54.0,December,2019
4820,Contra Costa,56.2,December,2019
4821,Del Norte,46.4,December,2019
4822,El Dorado,48.2,December,2019
4823,Fresno,51.0,December,2019
4824,Glenn,53.2,December,2019
4825,Humboldt,49.9,December,2019
4826,Imperial,64.8,December,2019
4827,Inyo,49.2,December,2019
4828,Kern,54.8,December,2019
4829,Kings,58.0,December,2019
4830,Lake,50.9,December,2019
4831,Lassen,40.2,December,2019
4832,Los Angeles,57.0,December,2019
4833,Madera,52.2,December,2019
4834,Marin,55.0,December,2019
4835,Mariposa,50.7,December,2019
4836,Mendocino,51.9,December,2019
4837,Merced,57.3,December,2019
4838,Modoc,41.0,December,2019
4839,Mono,39.0,December,2019
4840,Monterey,58.6,December,2019
4841,Napa,55.5,December,2019
4842,Nevada,46.6,December,2019
4843,Orange,64.6,December,2019
4844,Placer,48.1,December,2019
4845,Plumas,41.1,December,2019
4846,Riverside,60.2,December,2019
4847,Sacramento,58.1,December,2019
4848,San Benito,55.8,December,2019
4849,San Bernardino,54.9,December,2019
4850,San Diego,61.6,December,2019
4851,San Francisco,57.2,December,2019
4852,San Joaquin,58.7,December,2019
4853,San Luis Obispo,58.8,December,2019
4854,San Mateo,57.4,December,2019
4855,Santa Barbara,59.0,December,2019
4856,Santa Clara,55.2,December,2019
4857,Santa Cruz,58.2,December,2019
4858,Shasta,46.4,December,2019
4859,Sierra,42.0,December,2019
4860,Siskiyou,41.5,December,2019
4861,Solano,57.2,December,2019
4862,Sonoma,55.6,December,2019
4863,Stanislaus,57.1,December,2019
4864,Sutter,56.6,December,2019
4865,Tehama,51.1,December,2019
4866,Trinity,44.7,December,2019
4867,Tulare,48.3,December,2019
4868,Tuolumne,46.0,December,2019
4869,Ventura,56.8,December,2019
4870,Yolo,57.2,December,2019
4871,Yuba,55.2,December,2019
4872,Alameda,64.8,February,2020
4873,Alpine,47.1,February,2020
4874,Amador,62.4,February,2020
4875,Butte,65.7,February,2020
4876,Calaveras,63.5,February,2020
4877,Colusa,66.2,February,2020
4878,Contra Costa,66.0,February,2020
4879,Del Norte,53.6,February,2020
4880,El Dorado,57.5,February,2020
4881,Fresno,59.8,February,2020
4882,Glenn,65.4,February,2020
4883,Humboldt,58.2,February,2020
4884,Imperial,74.0,February,2020
4885,Inyo,61.1,February,2020
4886,Kern,65.4,February,2020
4887,Kings,67.6,February,2020
4888,Lake,63.0,February,2020
4889,Lassen,49.7,February,2020
4890,Los Angeles,66.0,February,2020
4891,Madera,60.5,February,2020
4892,Marin,65.0,February,2020
4893,Mariposa,59.8,February,2020
4894,Mendocino,63.2,February,2020
4895,Merced,66.2,February,2020
4896,Modoc,48.4,February,2020
4897,Mono,48.9,February,2020
4898,Monterey,67.6,February,2020
4899,Napa,67.0,February,2020
4900,Nevada,57.1,February,2020
4901,Orange,69.8,February,2020
4902,Placer,57.8,February,2020
4903,Plumas,52.6,February,2020
4904,Riverside,69.1,February,2020
4905,Sacramento,67.9,February,2020
4906,San Benito,64.4,February,2020
4907,San Bernardino,66.2,February,2020
4908,San Diego,67.4,February,2020
4909,San Francisco,65.3,February,2020
4910,San Joaquin,68.2,February,2020
4911,San Luis Obispo,67.6,February,2020
4912,San Mateo,64.8,February,2020
4913,Santa Barbara,65.7,February,2020
4914,Santa Clara,64.3,February,2020
4915,Santa Cruz,66.4,February,2020
4916,Shasta,59.2,February,2020
4917,Sierra,52.1,February,2020
4918,Siskiyou,51.4,February,2020
4919,Solano,67.6,February,2020
4920,Sonoma,66.8,February,2020
4921,Stanislaus,66.3,February,2020
4922,Sutter,68.0,February,2020
4923,Tehama,63.2,February,2020
4924,Trinity,57.7,February,2020
4925,Tulare,56.8,February,2020
4926,Tuolumne,55.0,February,2020
4927,Ventura,63.6,February,2020
4928,Yolo,68.0,February,2020
4929,Yuba,66.6,February,2020
4930,Alameda,60.5,March,2020
4931,Alpine,41.7,March,2020
4932,Amador,56.5,March,2020
4933,Butte,61.1,March,2020
4934,Calaveras,57.3,March,2020
4935,Colusa,63.5,March,2020
4936,Contra Costa,61.9,March,2020
4937,Del Norte,52.1,March,2020
4938,El Dorado,51.5,March,2020
4939,Fresno,55.2,March,2020
4940,Glenn,61.8,March,2020
4941,Humboldt,55.8,March,2020
4942,Imperial,73.2,March,2020
4943,Inyo,58.4,March,2020
4944,Kern,61.5,March,2020
4945,Kings,65.5,March,2020
4946,Lake,56.3,March,2020
4947,Lassen,47.6,March,2020
4948,Los Angeles,60.3,March,2020
4949,Madera,56.2,March,2020
4950,Marin,58.9,March,2020
