City_ID,Name,Admin unit,County,Acres burned,Lon,Lat,Date extinguished,Date created,Duration (days),Year extinguished,Year,Month created (num),Month
1569,Sheridan Fire,CAL FIRE Santa Clara Unit,Alameda,108.0,-121.876277,37.536015,2020-07-05,2020-07-04,1 days,2020,2020,7,July
1571,Park Fire,CAL FIRE Santa Clara Unit ,Santa Clara,353.0,-121.567505,37.166733,2020-07-06,2020-07-04,2 days,2020,2020,7,July
1574,Crews Fire,CAL FIRE Santa Clara Unit ,Santa Clara,5513.0,-121.501532,37.034839,2020-07-13,2020-07-05,8 days,2020,2020,7,July
1575,Soledad Fire,Los Angeles County Fire Department and Angeles National Forest,Los Angeles,1525.0,-118.328877,34.467915,2020-07-10,2020-07-05,5 days,2020,2020,7,July
1577,Patterson Fire,CAL FIRE Santa Clara Unit,San Joaquin,150.0,-121.53524,37.71984,2020-07-06,2020-07-06,0 days,2020,2020,7,July
1578,Mountain Meadow Fire ,Cordelia Fire Protection District and Fairfield City Fire Department,Solano,75.0,-122.12447,38.21614,2020-07-09,2020-07-06,3 days,2020,2020,7,July
1580,Nail Fire,USFS Mendocino National Forest,Colusa,25.0,-122.65813,39.35498,2020-07-09,2020-07-07,2 days,2020,2020,7,July
1581,Tripp Fire ,CAL FIRE / Riverside County Fire ,Riverside,10.0,-116.7464168,33.551838,2020-07-09,2020-07-09,0 days,2020,2020,7,July
1582,Alum Fire,Unified Command: CAL FIRE and San Jose Fire Department,Santa Clara,31.0,-121.79349,37.37731,2020-07-11,2020-07-11,0 days,2020,2020,7,July
1583,Power Fire,CAL FIRE Madera-Mariposa-Merced Unit,Madera,108.0,-119.50307,37.1487,2020-07-15,2020-07-11,4 days,2020,2020,7,July
1584,Elliot Fire,CALFIRE Riverside County Fire Unit,Riverside,2.0,-117.108421,33.623968,2020-07-13,2020-07-13,0 days,2020,2020,7,July
1585,Robinson Fire,CAL FIRE Butte County Fire Unit,Butte,33.0,-121.37994,39.43227,2020-07-15,2020-07-13,2 days,2020,2020,7,July
1586,Casino Fire,CALFIRE Riverside County Fire Unit/ USFS San Bernardino National Forest,Riverside,91.0,-116.83552,33.48429,2020-07-15,2020-07-13,2 days,2020,2020,7,July
1587,Mineral Fire,CAL FIRE Fresno-Kings Unit,Fresno,29667.0,-120.52193,36.09493,2020-07-26,2020-07-13,13 days,2020,2020,7,July
1588,Coyote Fire,CAL FIRE San Benito- Monterey Unit ,San Benito,1485.0,-121.04401,36.653,2020-07-18,2020-07-15,3 days,2020,2020,7,July
1589,Ben Fire,CAL FIRE Madera-Mairposa-Merced Unit,Mariposa,48.0,-119.95807,37.42319,2020-07-18,2020-07-15,3 days,2020,2020,7,July
1590,Valley Fire ,Department of Defense ,Yuba,500.0,-121.33589,39.10112,2020-07-15,2020-07-15,0 days,2020,2020,7,July
1591,Hollow Fire,CAL FIRE Santa Clara Unit,Alameda,253.0,-121.59374,37.64044,2020-07-19,2020-07-16,3 days,2020,2020,7,July
1592,Pitzer Fire,CAL FIRE San Bernardino Unit,San Bernardino,119.0,-116.97557,34.39464,2020-07-20,2020-07-17,3 days,2020,2020,7,July
1593,Badger Fire,CAL FIRE Siskiyou ,Siskiyou,557.0,-122.69296,41.79319,2020-07-28,2020-07-18,10 days,2020,2020,7,July
1594,Hog Fire,CAL FIRE Lassen-Modoc Unit,Lassen,9564.0,-120.86375,40.420886,2020-08-17,2020-07-18,30 days,2020,2020,7,July
1595,Platina Fire,CAL FIRE Shasta-Trinity Unit,Shasta,333.0,-122.792645,40.462621,2020-07-27,2020-07-19,8 days,2020,2020,7,July
1596,Gold Fire,Unified Command: CAL FIRE Lassen-Modoc Unit and BLM Northern CA District,Lassen,22614.0,-120.923293,41.11037,2020-08-12,2020-07-20,23 days,2020,2020,7,July
1597,Milepost 21 Fire,Hoopa Valley Indian Reservation,Humboldt,100.0,-123.6986222,41.1849445,2020-08-18,2020-07-20,29 days,2020,2020,7,July
1598,Feather Fire,CAL FIRE/Butte County Fire Department,Butte,30.0,-121.604579,39.506597,2020-07-21,2020-07-20,1 days,2020,2020,7,July
1599,Holland Fire ,East Contra Costa Fire Protection District,Contra Costa,75.0,-121.620238,37.977309,2020-07-20,2020-07-20,0 days,2020,2020,7,July
1600,Easton Fire,City of San Bernardino and San Bernardino National Forest   ,San Bernardino,71.0,-117.192142,34.135626,2020-07-21,2020-07-20,1 days,2020,2020,7,July
1601,Rabbit Fire ,CAL FIRE Madera-Mariposa-Merced Unit ,Madera,135.0,-119.932391,37.118075,2020-07-21,2020-07-20,1 days,2020,2020,7,July
1602,Iris Fire,Inyo National Forest,Mono,120.0,-118.711135,37.518879,2020-08-12,2020-07-21,22 days,2020,2020,7,July
1603,July Complex,Modoc National Foresst ,"Siskiyou, Modoc",83261.0,-121.477,41.699,2020-08-20,2020-07-24,27 days,2020,2020,7,July
1604,Jack Fire,CAL FIRE / Riverside County Fire ,Riverside,145.0,-117.033124,33.93327,2020-07-25,2020-07-24,1 days,2020,2020,7,July
1605,Hill Fire,CAL FIRE Sonoma-Lake-Napa Unit ,Colusa,138.0,-122.359663,39.013591,2020-07-25,2020-07-24,1 days,2020,2020,7,July
1606,Karen Fire,San Bernardino County Fire,Riverside,250.0,-117.429598,34.028116,2020-07-28,2020-07-25,3 days,2020,2020,7,July
1607,Ione Fire ,CAL FIRE Amador-El Dorado Unit,Sacramento,51.0,-121.044895,38.420382,2020-07-26,2020-07-26,0 days,2020,2020,7,July
1610,Ridge Fire,Los Angeles County Fire Department,Los Angeles,321.0,-118.72004,34.75844,2020-07-30,2020-07-27,3 days,2020,2020,7,July
1611,Lincoln Fire,Samoa Fire Protection District,Humboldt,25.0,-124.19954,40.78804,2020-07-31,2020-07-27,4 days,2020,2020,7,July
1613,Branch Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,3222.0,-120.00521,35.35146,2020-08-01,2020-07-28,4 days,2020,2020,7,July
1614,Brook Fire,San Bernardino National Forest,San Bernardino,185.0,-117.45479,34.25143,2020-08-01,2020-07-29,3 days,2020,2020,7,July
1615,Clay Fire,CAL FIRE Amador-El Dorado Unit,Sacramento,741.0,-121.17197,38.40329,2020-07-30,2020-07-29,1 days,2020,2020,7,July
1616,Rabbit Fire,CAL FIRE Riverside County Unit,Riverside,104.0,-117.034461,33.934137,2020-07-31,2020-07-30,1 days,2020,2020,7,July
1617,Dam Fire,Angeles National Forest,Los Angeles,220.0,-117.889503,34.17363,2020-08-14,2020-07-30,15 days,2020,2020,7,July
1618,Sheep Fire,CAL FIRE/ Kern County Fire Department,Kern,233.0,-118.7933,35.14357,2020-07-31,2020-07-30,1 days,2020,2020,7,July
1621,Stump Fire,Lassen National Forest ,Tehama,684.0,-121.6415,40.34659,2020-09-14,2020-08-01,44 days,2020,2020,8,August
1622,Castaic Fire,Angeles National Forest,Los Angeles,178.0,-118.59699,34.51853,2020-09-14,2020-08-01,44 days,2020,2020,8,August
1623,Pond Fire,Unified Command: United States Forest Service,San Luis Obispo,2005.0,-120.47346,35.43128,2020-08-09,2020-08-01,8 days,2020,2020,8,August
1624,Sophia Fire,CAL FIRE Amador-El Dorado Unit,El Dorado,36.0,-121.103299,38.686478,2020-08-02,2020-08-02,0 days,2020,2020,8,August
1625,Water Fire,CAL FIRE/ Riverside County Fire Department,Riverside,52.0,-116.641846,33.924086,2020-08-04,2020-08-02,2 days,2020,2020,8,August
1626,North Fire,Bureau of Land Management Nevada-Carson District,Lassen,6882.0,-120.44811,40.36764,2020-08-10,2020-08-02,8 days,2020,2020,8,August
1627,Sites Fire ,CAL FIRE Sonoma Lake Napa Unit,Colusa,560.0,-122.48525,39.31313,2020-08-05,2020-08-02,3 days,2020,2020,8,August
1628,Post Fire,Los Angeles County Fire,Los Angeles,120.0,-118.21608,34.04447,2020-08-04,2020-08-02,2 days,2020,2020,8,August
1629,Beale Fire,,Yuba,600.0,-121.38178,39.11307,2020-08-03,2020-08-02,1 days,2020,2020,8,August
1630,Elsmere Fire,Los Angeles County Fire Department and USFS Angeles National Forest,Los Angeles,200.0,-118.49731,34.3428,2020-08-06,2020-08-03,3 days,2020,2020,8,August
1631,Stagecoach Fire,"Unified Command: Kern County Fire Department,  Bureau of Land Management and Sequoia National Forest",Kern,7760.0,-118.53361,35.43044,2020-08-18,2020-08-03,15 days,2020,2020,8,August
1633,Trimmer Fire,USFS Sierra National Forest,Fresno,594.0,-119.2439,36.90933,2020-08-20,2020-08-04,16 days,2020,2020,8,August
1634,Pass Fire,CAL FIRE San Luis Obispo Unit ,San Luis Obispo,322.0,-120.40457,35.61521,2020-08-05,2020-08-04,1 days,2020,2020,8,August
1635,Fort Fire,Kern County Fire Department,Kern,277.0,-118.92967,34.93929,2020-08-07,2020-08-06,1 days,2020,2020,8,August
1636,Texas Fire,Angeles National Forest & Los Angeles County Fire Department,Los Angeles,210.0,-118.46115,-118.46115,2020-09-14,2020-08-06,39 days,2020,2020,8,August
1637,Mina Fire,CAL FIRE Mendocino Unit,Mendocino,177.0,-123.262437,39.82454,2020-08-12,2020-08-10,2 days,2020,2020,8,August
1638,Duluth Fire,Placer County Fire Department and Roseville Fire Department,Placer,65.0,-121.318472,38.81111,2020-08-11,2020-08-10,1 days,2020,2020,8,August
1639,R-1 Fire,Bureau of Land Management Northern California District,Lassen,285.0,-120.549595,40.590714,2020-08-12,2020-08-11,1 days,2020,2020,8,August
1640,Soda Fire,Kern County Fire Department,Kern,424.0,-119.444977,34.962524,2020-08-12,2020-08-12,0 days,2020,2020,8,August
1641,Lake Fire,Angeles National Forest and Los Angeles County Fire Department,Los Angeles,31089.0,-118.452,34.679,2020-09-28,2020-08-12,47 days,2020,2020,8,August
1642,Carrizo Fire,CAL FIRE San Luis Obispo Unit,San Luis Obispo,183.0,-119.987565,35.308259,2020-08-12,2020-08-12,0 days,2020,2020,8,August
1643,Meiss Fire,CAL FIRE Amador-El Dorado Unit,Sacramento,512.0,-121.172572,38.474502,2020-08-14,2020-08-13,1 days,2020,2020,8,August
1644,Ranch 2 Fire,Angeles National Forest ,Los Angeles,4237.0,-117.910498,34.160265,2020-10-05,2020-08-13,53 days,2020,2020,8,August
1646,Clark Fire,CAL FIRE Butte County Fire ,Butte,110.0,-121.633994,39.647686,2020-08-14,2020-08-14,0 days,2020,2020,8,August
1647,Loyalton Fire,USFS Tahoe National Forest,Sierra,47029.0,-120.143473,39.702438,2020-08-26,2020-08-14,12 days,2020,2020,8,August
1648,Whale Fire,CAL FIRE San Luis Obispo,San Luis Obispo,320.0,-120.856731,35.472114,2020-08-19,2020-08-15,4 days,2020,2020,8,August
1650,3-2 Fire,CAL FIRE San Luis Obispo Unit ,San Luis Obispo,20.0,-120.801074,35.519723,2020-08-17,2020-08-16,1 days,2020,2020,8,August
1651,Elk Fire,CAL FIRE Tehama-Glenn Unit,Glenn,727.0,-122.427358,39.52452,2020-08-17,2020-08-16,1 days,2020,2020,8,August
1653,August Complex (includes Doe Fire),Mendocino National Forest,"Mendocino, Humboldt, Trinity, Tehama, Glenn, Lake, Colusa",1032648.0,-122.673,39.776,2020-11-11,2020-08-16,87 days,2020,2020,8,August
1654,Jones Fire,Unified Command: CAL FIRE Nevada-Yuba-Placer Unit and Nevada County Consolidated Fire Protection District,Nevada,705.0,-121.100352,39.29241,2020-08-28,2020-08-17,11 days,2020,2020,8,August
1656,4-8 Fire,CAL FIRE Tehama-Glenn Unit,Glenn,275.0,-122.5012461,39.555943,2020-08-19,2020-08-17,2 days,2020,2020,8,August
1658,Murphy Fire,CAL FIRE Amador – El Dorado Unit,El Dorado,14.0,-120.876546,38.840068,2020-08-19,2020-08-17,2 days,2020,2020,8,August
1659,CZU Lightning Complex (Including Warnella Fire) ,"Unified Command Agencies: Santa Cruz Co. Sheriff’s Office, San Mateo Co. Sheriff’s Office, Felton Fire Protection District, Santa Cruz County Fire Department, San Mateo County Fire Department, Boulder Creek Fire Department, Ben Lomond Fire Protection District","Santa Cruz, San Mateo",86509.0,-122.22275,37.17162,2020-09-22,2020-08-16,37 days,2020,2020,8,August
1660,SCU Lightning Complex,CAL FIRE Santa Clara Unit,"Santa Clara, San Joaquin, Contra Costa, Alameda, Stanislaus",396624.0,-121.30435,37.439437,2020-10-01,2020-08-16,46 days,2020,2020,8,August
1663,3-19 Fire,CAL FIRE Mendocino Unit,Mendocino,62.0,-123.013667,39.276,2020-08-21,2020-08-18,3 days,2020,2020,8,August
1665,Creek Fire,CAL FIRE Mendocino Unit,Mendocino,820.0,-123.2111007,39.8174372,2020-08-21,2020-08-18,3 days,2020,2020,8,August
1666,LNU Lightning Complex,CAL FIRE Sonoma-Lake-Napa Unit ,"Napa, Solano, Lake, Sonoma, Yolo",363220.0,-122.14864,38.48193,2020-10-02,2020-08-17,46 days,2020,2020,8,August
1667,Butte/Tehama/Glenn Lightning Complex (Tehama/Glenn Zone) ,CAL FIRE Tehama-Glenn Unit,"Tehama, Glenn",19609.0,-122.4393,40.09571,2020-10-09,2020-08-17,53 days,2020,2020,8,August
1668,Flint Fire,CAL FIRE/ Tuolumne–Calaveras Unit,Calaveras,55.0,-120.85258,38.03106,2020-08-19,2020-08-19,0 days,2020,2020,8,August
1669,Moc Fire,CAL FIRE Tuolumne-Calaveras Unit and Central California District,Tuolumne,2857.0,-120.312565,37.813779,2020-08-30,2020-08-20,10 days,2020,2020,8,August
1670,Volcano Fire,CAL FIRE /San Diego County Fire Department,San Diego,45.0,-117.328234,33.454896,2020-08-22,2020-08-20,2 days,2020,2020,8,August
1671,Coyote Fire,Unified command with CAL FIRE and San Jose City Fire Department,Santa Clara,143.0,-121.68465,37.18725,2020-08-26,2020-08-21,5 days,2020,2020,8,August
1672,Sheep Fire ,"Unified Command: Plumas National Forest, Lassen National Forest, Lassen-Modoc Unit",Plumas,29570.0,-120.757,40.274,2020-09-09,2020-08-22,18 days,2020,2020,8,August
1674,Woodward Fire,Point Reyes National Seashore National Park Service,Marin,4929.0,-122.836701,38.018089,2020-10-02,2020-08-18,45 days,2020,2020,8,August
1676,R-8 Pinecone Fire ,BLM Northern CA District Bureau of Land Management,Lassen,567.0,-120.536,40.773,2020-08-31,2020-08-26,5 days,2020,2020,8,August
1678,Johnson Fire ,Los Angeles County Fire Dept,Los Angeles,290.0,-118.36411,34.65979,2020-08-30,2020-08-28,2 days,2020,2020,8,August
1679,Hensley Fire ,CAL FIRE Madera-Mariposa-Merced Unit,Madera,400.0,-119.88673,37.08053,2020-08-30,2020-08-30,0 days,2020,2020,8,August
1682,Catholic Fire,CAL FIRE Sonoma-Lake-Napa Unit,Lake,13.0,-122.637037,39.012743,2020-09-02,2020-09-01,1 days,2020,2020,9,September
1684,El Dorado Fire,"San Bernardino National Forest, San Bernardino County Fire Department ","San Bernardino, Riverside",22744.0,-116.98669,34.08056,2020-11-16,2020-09-05,72 days,2020,2020,9,September
1685,Valley Fire,Cleveland National Forest ,San Diego,16390.0,-116.692705,32.765615,2020-09-24,2020-09-05,19 days,2020,2020,9,September
1686,Oak Fire,CAL FIRE MEU Mendocino Unit,Mendocino,1100.0,-123.3965,39.4935,2020-09-14,2020-09-07,7 days,2020,2020,9,September
1688,Willow Fire,CAL FIRE Nevada-Yuba-Placer Unit ,Yuba,1311.0,-121.32361,39.3637,2020-09-14,2020-09-09,5 days,2020,2020,9,September
1689,Sperry Fire,CAL FIRE Santa Clara Unit ,Stanislaus,45.0,-121.18018,37.46377,2020-09-09,2020-09-08,1 days,2020,2020,9,September
1690,Schoolhouse Fire,CAL FIRE Siskiyou Unit,Siskiyou,45.0,-122.84057,41.68229,2020-09-17,2020-09-09,8 days,2020,2020,9,September
1691,Shackleford Fire,CAL FIRE Siskiyou Unit,Siskiyou,50.0,-123.021635,41.575549,2020-09-21,2020-09-11,10 days,2020,2020,9,September
1692,Bullfrog Fire,Sierra National Forest,Fresno,1185.0,-119.027309,37.135474,2020-11-09,2020-09-12,58 days,2020,2020,9,September
1693,Fox Fire,Klamath National Forest ,Siskiyou,2188.0,-122.847359,41.211022,2020-09-30,2020-09-16,14 days,2020,2020,9,September
1694,San Antonio Fire ,,Santa Barbara,111.0,-120.491594,34.773809,2020-09-18,2020-09-16,2 days,2020,2020,9,September
1696,Glass Fire,"Unified Command: CAL FIRE Sonoma Lake Napa, Sonoma County Sheriff’s Office, Napa County Sheriff’s Office, Santa Rosa Fire Department and Santa Rosa Police Department.","Napa, Sonoma",67484.0,-122.49745,38.56295,2020-10-20,2020-09-27,23 days,2020,2020,9,September
1697,Zogg Fire,CALFIRE Shasta-Trinity Unit,"Shasta, Tehama",56338.0,-122.56656,40.53927,2020-10-13,2020-09-27,16 days,2020,2020,9,September
1698,Martindale Fire ,Angeles National Forest ,Los Angeles,230.0,-118.4,34.563,2020-09-30,2020-09-28,2 days,2020,2020,9,September
1699,Candy Fire,Riverside County Fire Department,Riverside,454.0,-117.374419,33.764357,2020-09-30,2020-09-29,1 days,2020,2020,9,September
1700,Copper Fire ,CALFIRE Amador-El Dorado Unit ,Amador,48.0,-121.003602,38.49375,2020-10-03,2020-09-30,3 days,2020,2020,9,September
1701,Pony Fire,CAL FIRE/ Amador-El Dorado Unit,Sacramento,20.0,-121.039236,38.464074,2020-10-04,2020-10-03,1 days,2020,2020,10,October
1702,Lambert Fire,CAL FIRE Amador El Dorado Unit ,Amador,21.0,-121.006635,38.424016,2020-10-06,2020-10-04,2 days,2020,2020,10,October
1703,Fields Fire ,CAL FIRE Nevada Yuba Placer Unit ,Yuba,56.0,-121.450982,39.181047,2020-10-07,2020-10-07,0 days,2020,2020,10,October
1704,Irvine Fire,CALFIRE/ Santa Clara Unit,Contra Costa,30.0,-122.104314,37.821737,2020-10-12,2020-10-11,1 days,2020,2020,10,October
1705,Diamond Fire,CAL FIRE Tuolumne Calaveras Unit ,Calaveras,21.0,-120.64541,37.98337,2020-10-15,2020-10-13,2 days,2020,2020,10,October
1706,Bruder Fire,CAL FIRE San Bernardino Unit  ,San Bernardino,170.0,-117.138078,34.014728,2020-10-16,2020-10-15,1 days,2020,2020,10,October
1707,Cameron Fire,CAL FIRE Amador-El Dorado Unit,El Dorado,15.0,-120.964726,38.659387,2020-10-21,2020-10-18,3 days,2020,2020,10,October
1708,Ferry Fire,City of Oroville Fire Department,Butte,6.0,-121.54475,39.51694,2020-10-22,2020-10-22,0 days,2020,2020,10,October
1710,Pope Fire,CAL FIRE/ Sonoma Lake Napa Unit,Napa,61.0,-122.37828,38.56184,2020-10-25,2020-10-23,2 days,2020,2020,10,October
1713,Olinda Fire,CAL FIRE Shasta-Trinity Unit,Shasta,5.0,-122.342,40.41486,2020-10-25,2020-10-25,0 days,2020,2020,10,October
1714,Silverado Fire ,CAL FIRE & Orange County Fire Authority and Orange County Sheriff ,Orange,12466.0,-117.65719,33.73614,2020-11-07,2020-10-26,12 days,2020,2020,10,October
1716,Blue Ridge Fire ,CAL FIRE & Orange County Fire Authority ,Orange,13964.0,-117.675067,33.877257,2020-11-07,2020-10-26,12 days,2020,2020,10,October
1718,San Dimas Fire,Angeles National Forest and Los Angeles County Fire Department,Los Angeles,131.0,-117.778561,34.146195,2020-11-07,2020-11-06,1 days,2020,2020,11,November
1720,Airport Fire,CAL FIRE RRU & City of Corona,Riverside,1087.0,-117.62109,33.893351,2020-12-12,2020-12-01,11 days,2020,2020,12,December
1722,Bond Fire,"Unified Command: CAL FIRE, Orange County Fire Authority, and USFS",Orange,6686.0,-117.674967,33.743842,2020-12-10,2020-12-02,8 days,2020,2020,12,December
1724,Thomas Fire,CAL FIRE Lassen Modoc Unit,Lassen,24.0,-120.374514,41.591948,2020-12-03,2020-12-03,0 days,2020,2020,12,December
1725,Cornell Fire,Ventura County Fire,Ventura,174.0,-119.078,34.33622,2020-12-08,2020-12-07,1 days,2020,2020,12,December
1726,Sanderson Fire,CAL FIRE Riverside County Unit,Riverside,1954.0,-117.03459,33.93244,2020-12-14,2020-12-13,1 days,2020,2020,12,December
1728,Erbes Fire,Ventura County Fire Department,Ventura,250.0,-118.83967,34.20955,2021-01-15,2021-01-14,1 days,2021,2021,1,January
1733,Wolf Fire,Kern County Fire Department,Kern,865.0,-119.185309,34.99432,2021-01-20,2021-01-19,1 days,2021,2021,1,January
1734,72 Fire,CAL FIRE/ Riverside County Fire Department,Riverside,43.0,-116.10723,33.52871,2021-01-20,2021-01-19,1 days,2021,2021,1,January
1735,Towsley Fire,Los Angeles County Fire Department,Los Angeles,184.0,-118.5553174,34.3585229,2021-01-22,2021-01-19,3 days,2021,2021,1,January
1736,Panther Ridge Fire,CAL FIRE San Mateo-Santa Cruz Unit,Santa Cruz,20.0,-122.13372,37.18381,2021-01-22,2021-01-19,3 days,2021,2021,1,January
1737,Freedom Fire,CAL FIRE San Mateo  Santa Cruz Unit,Santa Cruz,37.0,-121.83627,36.98767,2021-01-22,2021-01-19,3 days,2021,2021,1,January
1738,Grapevine Fire,Bureau of Land Management,Kern,86.0,-117.5910734433329,35.5819816117628,2021-03-20,2021-03-14,6 days,2021,2021,3,March
1739,Refuge Fire,CAL FIRE/Siskiyou unit,Siskiyou,873.0,-121.627082,41.927772,2021-03-29,2021-03-27,2 days,2021,2021,3,March
1741,Woodman Fire,CAL FIRE Shasta-Trinity Unit,Shasta,35.0,-122.0536419,40.6758842,2021-04-01,2021-04-01,0 days,2021,2021,4,April
1742,Westwood Fire,Ventura County Fire Department,Ventura,25.0,-118.70009500551254,34.30277328465364,2021-04-05,2021-04-04,1 days,2021,2021,4,April
1743,Paso Fire,CAL FIRE San Diego Unit,San Diego,28.0,-116.582369,32.958961,2021-04-13,2021-04-12,1 days,2021,2021,4,April
1744,Turnout Fire,CAL FIRE Mendocino Unit,Mendocino,200.0,-123.35838,38.99914,2021-04-24,2021-04-18,6 days,2021,2021,4,April
1745,River Fire,Sutter County Fire Department,Sutter,80.0,-121.5896697,38.9743823,2021-05-01,2021-04-19,12 days,2021,2021,4,April
1747,Luis Fire,CAL FIRE MMU,Merced,93.0,-121.143154,37.0953436,2021-04-24,2021-04-24,0 days,2021,2021,4,April
1748,North Fire,Los Angeles County Fire Department,Los Angeles,650.0,-118.616276,34.449686,2021-05-03,2021-04-28,5 days,2021,2021,4,April
1749,Sky Fire,CAL FIRE Sonoma-Lake Napa Unit,Lake,65.0,-122.51771555326388,38.88437128468346,2021-05-01,2021-04-29,2 days,2021,2021,4,April
1752,Southern Fire,CAL FIRE San Diego,San Diego,5366.0,-116.443391,32.987532,2021-05-06,2021-05-02,4 days,2021,2021,5,May
1753,Creek Fire,CAL FIRE Riverside Unit,Riverside,32.0,-116.767011,33.532246,2021-05-04,2021-05-04,0 days,2021,2021,5,May
1754,Bridge Fire,CAL FIRE/Riverside County Fire Department,Riverside,226.0,-117.044072,33.86972,2021-05-06,2021-05-05,1 days,2021,2021,5,May
1755,Gunnison Fire,CAL FIRE Butte County Unit,Butte,550.0,-121.91936,39.85479,2021-05-08,2021-05-08,0 days,2021,2021,5,May
1756,Granite Fire,CAL FIRE Tuolumne-Calaveras Unit,Calaveras,118.0,-120.85258,38.03106,2021-05-08,2021-05-08,0 days,2021,2021,5,May
1757,Dillard Fire,Sacramento County Metro Fire Department,Sacramento,44.0,-121.45965,38.28328,2021-05-08,2021-05-08,0 days,2021,2021,5,May
1758,Quail Fire,CAL FIRE Nevada-Yuba-Placer Unit,Yuba,35.0,-121.361339,39.2510745,2021-05-12,2021-05-12,0 days,2021,2021,5,May
1759,Pine Fire,Los Angeles County Fire Department,Los Angeles,442.0,-117.663815,34.454231,2021-05-20,2021-05-12,8 days,2021,2021,5,May
1760,Fields Fire,CAL FIRE Madera-Mariposa-Merced Unit,Merced,97.0,-120.419624,37.560209,2021-05-15,2021-05-14,1 days,2021,2021,5,May
1761,R-1 Fire,BLM Northern Operations District,Lassen,29.0,-120.094517,40.971612,2021-05-15,2021-05-14,1 days,2021,2021,5,May
1762,Palisades Fire,Los Angeles County Fire Department,Los Angeles,1202.0,-118.558938,34.079046,2021-05-26,2021-05-14,12 days,2021,2021,5,May
1763,Davis Fire,CAL FIRE Riverside County Fire Department,Riverside,300.0,-117.1116,33.8948,2021-05-19,2021-05-18,1 days,2021,2021,5,May
1764,Parkside Fire,CAL FIRE Riverside/ Riverside County Fire Department,Riverside,17.0,-115.917099,33.50994,2021-05-20,2021-05-19,1 days,2021,2021,5,May
1765,Settlers Fire,CAL FIRE Amador El Dorado Unit,El Dorado,45.0,-121.01365,38.56101,2021-05-21,2021-05-19,2 days,2021,2021,5,May
1766,WeeVill Fire,Los Angeles County Fire Department,Los Angeles,300.0,-118.5044868,34.7591895,2021-05-22,2021-05-20,2 days,2021,2021,5,May
1767,Bluff Fire,USFS Six Rivers National Forest,Humboldt,25.0,-123.66003,41.23106,2021-06-06,2021-05-21,16 days,2021,2021,5,May
1768,Tomki Fire,CAL FIRE Mendocino Unit,Mendocino,18.0,-123.23205,39.384319,2021-05-24,2021-05-21,3 days,2021,2021,5,May
1769,Lake Fire,CAL FIRE/Riverside County Fire Department,Riverside,115.0,-117.471517,33.965596,2021-05-27,2021-05-24,3 days,2021,2021,5,May
1770,Live Oak Fire,CAL FIRE Madera Mariposa Merced Unit,Mariposa,197.0,-120.00392,37.45646,2021-05-31,2021-05-27,4 days,2021,2021,5,May
1771,Mile Fire,CAL FIRE Tuolomne- Calaveras Unit,Stanislaus,508.0,-120.8391587117288,37.89346196853137,2021-05-28,2021-05-27,1 days,2021,2021,5,May
1774,Smalley Fire,Madera-Mariposa-Merced Unit,Madera,45.0,-119.5166045,37.1619216,2021-06-03,2021-05-31,3 days,2021,2021,5,May
1775,Scott Fire,CAL FIRE Riverside/ Riverside County Fire Department,Riverside,28.0,-117.089849,33.631955,2021-06-01,2021-06-01,0 days,2021,2021,6,June
1776,Coyote Fire,CAL FIRE/Riverside County Fire Department,Riverside,43.0,-116.90145,33.895007,2021-06-04,2021-06-02,2 days,2021,2021,6,June
1777,Buck Fire,CAL FIRE/ Madera-Mariposa-Merced Unit,Madera,50.0,-119.86047836209606,37.24484944019164,2021-06-08,2021-06-06,2 days,2021,2021,6,June
1779,Farm Fire,Unified Command: CAL FIRE San Bernardino Unit and San Bernardino County Fire Department,San Bernardino,250.0,-117.41835464122236,34.383247203440405,2021-06-11,2021-06-09,2 days,2021,2021,6,June
1780,Sierra Fire,Camp Pendleton,San Diego,1000.0,-117.34832277422022,33.315711565249096,2021-06-11,2021-06-09,2 days,2021,2021,6,June
1781,Creek Fire,CAL FIRE Sonoma-Lake-Napa,Yolo,34.0,-122.238889,38.899722,2021-06-10,2021-06-09,1 days,2021,2021,6,June
1782,Flats Fire,San Bernardino National Forest,Riverside,341.0,-116.4518615,33.5812044,2021-06-21,2021-06-13,8 days,2021,2021,6,June
1784,Beale Fire,CAL FIRE Nevada Yuba Placer Unit,Yuba,150.0,-121.3587065,39.1956433,2021-06-14,2021-06-13,1 days,2021,2021,6,June
1785,Silicon Fire,CAL FIRE Santa Clara Unit,Santa Clara,35.0,-121.76309,37.24042,2021-06-14,2021-06-14,0 days,2021,2021,6,June
1786,Kathryn Fire,CAL FIRE / Riverside County Fire Department,Riverside,15.0,-116.94956,33.67127,2021-06-15,2021-06-15,0 days,2021,2021,6,June
1787,Rock Fire,CAL FIRE Shasta Trinity Unit,Shasta,108.0,-122.49164,40.61468,2021-06-20,2021-06-15,5 days,2021,2021,6,June
1788,Dairy Fire,U.S. Fish and Wildlife Service,Tehama,165.0,-122.16025,40.10806,2021-06-24,2021-06-15,9 days,2021,2021,6,June
1789,Equestrian Fire,CAL FIRE Amador-El Dorado Unit,El Dorado,10.0,-121.01273,38.79988,2021-06-16,2021-06-16,0 days,2021,2021,6,June
1790,Pomo Fire,North Shore Fire Protection District,Lake,42.0,-122.916,39.16338,2021-06-17,2021-06-17,0 days,2021,2021,6,June
